Property Type,Address,Region,Rent,Total Rent,Area,Rooms,Bathrooms,Garage,Furnished
Apartamento,Rua Domingos Lopes,Cascadura,1899,2307,84,3,2,1.0,1
Apartamento,Rua Ministro Gabriel de Piza,Pechincha,950,1242,48,2,1,1.0,0
Apartamento,Rua General Góis Monteiro,Botafogo,12800,14910,76,2,2,1.0,1
Apartamento,Avenida Augusto Severo,Glória,1550,2464,36,1,1,0.0,1
Apartamento,Rua Fábio Luz,Méier,2000,4471,200,4,4,0.0,0
Apartamento,Rua São Clemente,Botafogo,5300,7048,90,3,3,1.0,1
Apartamento,Rua São Francisco Xavier,Maracanã,1800,2945,127,2,3,1.0,0
Apartamento,Rua Condessa Belmonte,Engenho Novo,2151,2584,140,2,2,0.0,1
Apartamento,Rua Bernardino de Campos,Piedade,850,1083,58,2,1,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1100,1644,47,2,1,0.0,0
Apartamento,Rua Barbosa da Silva,Riachuelo,1470,1990,60,2,2,1.0,0
Apartamento,Rua Carvalho de Souza,Madureira,624,1338,72,2,2,1.0,0
Casa,Rua Marechal Jofre,Grajau,1900,2021,140,1,1,0.0,0
Apartamento,Rua Getúlio,Todos Os Santos,1150,1952,100,3,2,1.0,0
Apartamento,Rua Barão do Bom Retiro,Grajaú,1450,2101,70,2,1,0.0,0
Apartamento,Rua Elisa de Albuquerque,Todos Os Santos,2210,2419,140,3,2,0.0,0
Apartamento,Rua Ana Neri,Rocha,1120,1714,62,2,1,1.0,0
Casa em condomínio,Rua Edgard Werneck,Pechincha,2856,3861,240,5,3,0.0,0
Studio e kitnet,Rua Teixeira de Pinho,Piedade,680,831,20,1,1,0.0,0
Apartamento,Avenida Monsenhor Félix,Irajá,1550,2025,50,2,1,0.0,0
Apartamento,Rua Japurá,Praça Seca,750,779,36,1,1,0.0,0
Apartamento,Rua Farani,Botafogo,4500,6155,117,3,2,1.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,3999,5515,105,2,3,0.0,1
Apartamento,Rua Sá Ferreira,Copacabana,5000,6137,140,3,2,0.0,1
Apartamento,Rua Santa Mariana,Higienópolis,950,1137,65,2,1,0.0,0
Apartamento,Rua Cadete Polônia,Sampaio,1190,1686,90,2,1,1.0,0
Apartamento,Rua Araújo Leitão,Grajau,935,2072,58,3,1,1.0,0
Apartamento,Rua Aquidabã,Méier,2350,3231,150,4,2,1.0,0
Casa em condomínio,Rua Cândido Benício,Bento Ribeiro,790,824,40,1,1,0.0,0
Casa,Rua Pereira de Figueiredo,Oswaldo Cruz,1550,1658,146,2,1,1.0,0
Apartamento,Rua Cardoso de Morais,Bonsucesso,1435,2077,80,3,2,0.0,1
Apartamento,Rua Japurá,Praça Seca,1000,1038,40,1,1,0.0,0
Apartamento,Rua Araújo Leitão,Engenho Novo,1275,2142,56,3,1,1.0,0
Casa,Estrada Guerengue,Taquara,2760,2930,160,3,3,0.0,0
Apartamento,Rua Uranos,Bonsucesso,1275,1831,124,3,2,0.0,0
Apartamento,Rua Ferreira Pontes,Andaraí,2000,3351,122,3,2,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,700,1028,65,2,1,0.0,0
Apartamento,Rua Vilela Tavares,Méier,1980,3555,130,3,3,0.0,0
Apartamento,Avenida Maracanã,Maracanã,2150,3275,102,3,2,1.0,1
Casa,Rua Pernambuco,Engenho de Dentro,1260,1406,70,1,1,0.0,0
Casa em condomínio,Rua Tinhorao,Freguesia (jacarepaguá),5500,7185,320,3,4,1.0,0
Apartamento,Avenida Maracanã,Tijuca,2300,3436,99,2,2,1.0,0
Apartamento,Avenida Ernani Cardoso,Cascadura,595,1323,50,2,1,1.0,0
Apartamento,Rua Luiz Guimarães,Vila Isabel,2400,3390,137,3,2,0.0,0
Apartamento,Rua São Francisco Xavier,Tijuca,2500,3662,88,2,2,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,12190,16950,122,1,2,0.0,0
Apartamento,Rua Barão de Mesquita,Andaraí,1300,1889,45,1,1,0.0,0
Apartamento,Rua Marechal Jofre,Grajau,1650,2395,62,3,2,0.0,0
Casa,Estrada da Soca,Taquara,2494,2897,180,5,3,1.0,0
Apartamento,Rua Salvador de Mendonça,Rio Comprido,2820,3471,78,2,2,0.0,0
Apartamento,Rua Assis Carneiro,Piedade,1100,1393,45,2,1,0.0,0
Apartamento,Rua Altevira Teixeira,Taquara,1300,1367,88,3,1,0.0,0
Apartamento,Rua Columbia,Quintino Bocaiuva,570,1022,52,1,1,0.0,0
Apartamento,Rua Torres Homem,Vila Isabel,2040,2919,90,2,2,1.0,0
Apartamento,Avenida Vicente de Carvalho,Vicente de Carvalho,998,1316,56,2,1,1.0,0
Apartamento,Rua Bias Fortes,Bonsucesso,981,1476,47,1,1,0.0,0
Apartamento,Rua Ministro Alfredo Valadão,Copacabana,3000,5132,103,2,2,1.0,0
Apartamento,Rua Paulo Moreira da Silva,Taquara,807,1202,44,2,1,1.0,0
Apartamento,Rua Uberaba,Grajaú,2210,3064,60,2,2,1.0,0
Studio e kitnet,Rua Silvana,Piedade,780,1010,40,0,1,0.0,0
Apartamento,Rua Caçapava,Grajaú,2250,2645,89,2,2,1.0,0
Apartamento,Rua Voluntários da Pátria,Botafogo,5325,8131,120,3,3,1.0,1
Apartamento,Avenida Nelson Cardoso,Taquara,680,1039,53,1,1,1.0,0
Apartamento,Rua Maranhão,Méier,1880,2873,114,3,2,0.0,0
Casa,Rua do Pirilampo,Curicica,2300,4065,205,6,3,0.0,0
Apartamento,Rua Caçu,Taquara,1400,2405,100,2,3,1.0,0
Apartamento,Rua Engenheiro Brotero,Lins de Vasconcelos,1040,1608,0,2,1,1.0,0
Apartamento,Avenida Professor Manuel de Abreu,Maracanã,2200,3375,91,2,2,1.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,3685,6708,190,3,3,1.0,0
Apartamento,Rua Clarimundo de Melo,Piedade,830,1489,56,2,1,0.0,0
Apartamento,Rua Delfina Alves,Madureira,1275,1805,60,2,1,0.0,0
Apartamento,Rua Mearim,Grajau,2800,3866,280,3,4,1.0,0
Apartamento,Rua Coronel Euríco de Sousa Gomes Filho,Barra da Tijuca,8500,11700,250,3,3,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1500,1988,44,2,1,0.0,0
Apartamento,Rua Assis Carneiro,Piedade,1275,1535,45,2,1,1.0,0
Apartamento,Rua Paranapiacaba,Piedade,765,909,55,1,1,0.0,0
Apartamento,Rua das Bromélias da Península,Barra da Tijuca,13500,16560,151,3,4,0.0,0
Apartamento,Rua Catulo Cearense,Engenho de Dentro,1254,1403,180,1,1,0.0,0
Apartamento,Rua Júlio de Castilhos,Copacabana,2808,3417,40,1,1,0.0,1
Apartamento,Rua General Belford,Rocha,1164,1979,50,2,1,0.0,0
Studio e kitnet,Rua de Santana,Centro,940,1437,40,1,1,0.0,0
Apartamento,Rua Irapuá,Penha Circular,888,922,65,1,1,0.0,0
Apartamento,Rua Iriquitia,Taquara,1976,3352,120,2,2,1.0,0
Apartamento,Rua Araújo Lima,Vila Isabel,1990,3226,80,2,2,1.0,0
Apartamento,Rua Adolfo Bergamini,Engenho de Dentro,1150,1669,90,2,2,0.0,0
Casa,Rua Paulo Silva Araújo,Méier,2540,2734,240,3,3,1.0,0
Apartamento,Rua Professor Henrique Costa,Pechincha,1100,1697,45,2,1,1.0,0
Apartamento,Travessa Paraná,Piedade,997,1531,50,2,1,0.0,0
Apartamento,Rua Humaitá,Humaitá,4000,5197,90,2,2,0.0,1
Apartamento,Rua Pereira Nunes,Vila Isabel,1560,2121,58,1,1,0.0,1
Apartamento,Rua José Silva,Pechincha,1200,1984,75,2,1,1.0,0
Apartamento,Rua Mapendi,Taquara,1600,2720,114,4,3,0.0,0
Casa em condomínio,Rua Barra do Mendes,Anil,2900,3384,118,3,2,0.0,0
Apartamento,Rua Jitaúna,Penha Circular,1200,1627,100,3,1,1.0,0
Apartamento,Rua Maria Flaviana de Lima,Bento Ribeiro,1232,1539,38,1,1,1.0,0
Apartamento,Rua Vinte de Abril,Centro,2240,2910,60,1,1,0.0,1
Apartamento,Rua Borneo,Madureira,833,1155,40,1,1,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,2125,4312,124,3,3,0.0,0
Apartamento,Praca Cmte Xavier de Brito,Tijuca,3200,4645,96,3,2,1.0,0
Casa em condomínio,Rua Tejo,Vila Valqueire,2200,2540,100,2,2,0.0,0
Casa,Rua Piracaia,Marechal Hermes,2800,2969,130,4,3,1.0,0
Apartamento,Rua Ministro Gabriel de Piza,Pechincha,1400,2304,55,2,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Curicica,2720,3411,60,2,1,0.0,1
Apartamento,Rua Caiapó,Engenho Novo,950,1871,80,2,2,1.0,0
Apartamento,Estrada do Pau-ferro,Pechincha,1150,2167,67,2,2,1.0,0
Apartamento,Rua Paissandu,Flamengo,4000,5201,94,3,2,0.0,1
Apartamento,Avenida Malibu,Barra da Tijuca,12000,15010,137,3,5,0.0,1
Apartamento,Rua Aperana,Leblon,12000,14870,130,3,2,0.0,0
Apartamento,Rua Pedro de Carvalho,Méier,1200,1810,69,2,1,0.0,0
Apartamento,Rua Narciso,Colégio,1500,1608,190,3,1,0.0,0
Apartamento,Estrada Coronel Vieira,Irajá,1127,1391,80,2,1,1.0,0
Casa,Rua Franz Post,Freguesia (jacarepaguá),3531,4182,250,3,5,0.0,0
Apartamento,Estrada Adhemar Bebiano,Del Castilho,1872,2208,130,3,2,0.0,0
Apartamento,Avenida Geremário Dantas,Jacarepaguá,1600,2646,68,2,1,1.0,0
Apartamento,Rua Rego Lopes,Tijuca,2440,3778,100,3,3,1.0,0
Apartamento,Rua Professor Lacé,Ramos,1500,2383,104,2,2,1.0,0
Casa,Rua Alice,Laranjeiras,12000,12720,136,1,2,0.0,0
Apartamento,Rua Pacheco Leão,Jardim Botânico,3880,5622,93,3,2,1.0,0
Apartamento,Rua Pinto Teles,Praça Seca,920,1582,43,2,1,1.0,0
Apartamento,Rua Haddock Lobo,Tijuca,4500,7087,212,3,3,1.0,0
Casa,Rua Professor Viana da Silva,Vista Alegre,1000,1112,50,1,1,0.0,0
Apartamento,Rua Paulo Moreira da Silva,Taquara,1200,1610,52,2,1,1.0,0
Apartamento,Avenida Comandante Júlio de Moura,Barra da Tijuca,15000,17200,180,3,3,0.0,1
Apartamento,Estrada Pau-ferro,Pechincha,2000,2995,97,2,3,1.0,1
Apartamento,Rua Carvalho de Souza,Madureira,879,1513,50,2,1,1.0,0
Apartamento,Rua Jornalista Henrique Cordeiro,Barra da Tijuca,4550,6191,85,3,3,1.0,1
Apartamento,Rua Brigadeiro João Manuel,Tanque,986,1544,70,2,1,1.0,0
Apartamento,Rua Souto,Cascadura,1105,1428,43,1,1,1.0,0
Apartamento,Rua Barão de Itambí,Botafogo,5430,7786,150,3,3,1.0,0
Apartamento,Rua Afonso Ferreira,Engenho de Dentro,1020,1410,46,2,1,0.0,0
Apartamento,Rua Escritor Rodrigo Melo Franco,Barra da Tijuca,4940,7979,136,3,2,0.0,1
Casa,Rua Dias Viêira,Praça Seca,3010,3340,263,4,4,0.0,0
Apartamento,Rua General Venâncio Flores,Leblon,15000,19510,191,3,3,0.0,1
Apartamento,Rua Capitão Menezes,Praça Seca,1105,1792,57,2,1,1.0,0
Apartamento,Rua Cardoso de Morais,Bonsucesso,3100,4009,138,5,3,0.0,0
Apartamento,Rua de Santana,Centro,2125,2863,77,2,1,0.0,0
Casa,Rua Capitão Cruz,Cordovil,1880,1960,100,4,2,0.0,0
Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,1460,2442,70,2,1,1.0,0
Apartamento,Avenida Henrique Valadares,Centro,1750,2511,69,2,2,0.0,0
Apartamento,Rua Vinte E Quatro de Maio,Engenho Novo,1130,1999,82,2,1,1.0,0
Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),2040,2569,49,2,1,1.0,1
Apartamento,Rua Mapendi,Taquara,1300,2275,95,2,2,1.0,0
Casa,Rua Costa Lôbo,Benfica,3000,3211,200,4,1,0.0,0
Apartamento,Rua Claudino de Oliveira,Pechincha,1750,2723,87,3,2,1.0,0
Casa em condomínio,Rua Jordão,Tanque,4200,4471,260,4,4,0.0,1
Casa,Rua Braulio Muniz,Abolição,3370,3514,300,3,4,0.0,0
Apartamento,Rua Cristiania,Cachambi,2490,3444,150,2,2,1.0,0
Apartamento,Rua Queluz,Bento Ribeiro,1330,1382,60,2,1,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,15000,22190,194,3,4,0.0,1
Apartamento,Estrada Intendente Magalhães,Madureira,1500,1905,96,2,1,1.0,0
Apartamento,Rua André Rocha,Taquara,1300,1599,65,1,1,1.0,0
Casa em condomínio,Rua Padre Manso,Madureira,2240,2508,100,3,2,0.0,0
Apartamento,Rua Antônio Pinto da Mota,Tijuca,3000,4541,115,3,2,0.0,0
Apartamento,Rua Pedro de Carvalho,Méier,1000,1474,55,1,1,0.0,0
Apartamento,Avenida Afonso Arinos de Melo Franco,Barra da Tijuca,15000,17550,165,3,2,0.0,0
Apartamento,Rua Pinto Teles,Praça Seca,1290,2248,135,2,1,1.0,0
Apartamento,Praça Comandante Xavier de Brito,Tijuca,3000,4221,110,3,2,1.0,0
Apartamento,Rua Retiro dos Artistas,Pechincha,1900,2812,61,2,2,1.0,1
Apartamento,Rua João Vineli,Jardim Guanabara,2920,3555,110,3,2,1.0,0
Apartamento,Rua Bahia,São Cristóvão,1870,2130,75,1,1,0.0,0
Apartamento,Rua Potiguara,Freguesia (jacarepaguá),3000,4016,147,3,3,0.0,0
Apartamento,Rua Raimundo Corrêa,Copacabana,3800,5371,134,3,3,0.0,0
Casa,Rua Campinas,Grajaú,2500,2606,70,2,1,0.0,0
Apartamento,Rua José do Patrocínio,Grajau,2360,3231,68,2,1,1.0,0
Apartamento,Rua Henrique Morize,Grajau,2500,3991,140,3,3,0.0,0
Apartamento,Avenida Tenente Rebelo,Irajá,1260,1409,90,2,1,0.0,0
Casa,Rua Coronel Cunha Leal,Engenho de Dentro,3200,3346,180,2,3,1.0,0
Apartamento,Avenida Bartolomeu Mitre,Leblon,13000,15660,220,4,4,0.0,1
Apartamento,Rua Senador Furtado,Maracanã,2100,3232,110,3,2,0.0,0
Apartamento,Rua Marquês de Abrantes,Flamengo,3700,5111,115,3,1,1.0,0
Apartamento,Rua Pajurá,Taquara,2200,3302,94,3,3,1.0,0
Apartamento,Rua Mário Calderaro,Engenho de Dentro,1500,2144,80,2,1,0.0,0
Apartamento,Avenida Flamboyants da Península,Barra da Tijuca,12000,15350,145,3,3,0.0,0
Apartamento,Rua Mário Agostinelli,Jacarepaguá,3900,5911,99,3,3,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,7000,10630,0,2,2,1.0,0
Apartamento,Rua Geminiano Góis,Freguesia (jacarepaguá),2400,3602,140,2,3,0.0,0
Apartamento,Rua Ati,Tanque,1220,1663,60,1,2,1.0,0
Apartamento,Rua Carlos Oswald,Barra da Tijuca,5800,8909,143,4,3,0.0,1
Apartamento,Rua Dias da Cruz,Méier,1100,1849,77,2,2,0.0,0
Apartamento,Rua Haddock Lobo,Estácio,3430,4793,96,2,2,1.0,1
Casa,Rua Angelina,Encantado,2640,2845,151,3,2,1.0,0
Apartamento,Campo de São Cristóvão,São Cristóvão,850,1462,36,1,1,0.0,0
Apartamento,Estrada dos Bandeirantes,Jacarepaguá,3800,3949,68,2,2,1.0,1
Casa,Rua Pereira de Figueiredo,Oswaldo Cruz,1650,1720,100,2,1,1.0,0
Apartamento,Rua Cantilda Maciel,Abolição,1200,1587,65,2,1,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1275,1755,100,2,2,0.0,0
Casa,Rua Teles,Campinho,1700,1773,100,2,1,0.0,1
Apartamento,Rua José Maria,Penha,1275,1643,70,2,1,1.0,0
Apartamento,Rua Pajurá,Taquara,1100,1913,90,2,2,1.0,0
Casa,Rua Araguaia,Freguesia de Jacarepaguá,2260,2533,150,2,1,0.0,0
Apartamento,Rua Ituverava,Freguesia de Jacarepaguá,3600,4895,121,2,2,0.0,0
Apartamento,Estrada do Pau-ferro,Pechincha,2500,4239,198,3,3,0.0,0
Apartamento,Rua Doutor Satamini,Tijuca,4000,6570,162,4,3,0.0,1
Apartamento,Rua Vinte de Abril,Centro,2800,3574,68,2,1,0.0,1
Apartamento,Rua Agostinho Barbalho,Madureira,1088,1822,70,2,1,1.0,0
Apartamento,Avenida Geremário Dantas,Freguesia (jacarepaguá),2750,4099,180,3,3,1.0,0
Apartamento,Rua Santa Clara,Copacabana,4460,5798,126,3,3,0.0,0
Apartamento,Rua Jorge Martins,Olaria,1600,1812,92,3,2,0.0,0
Apartamento,Rua Oliveira,Méier,2110,3020,98,3,2,0.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,4195,6430,320,4,2,0.0,0
Apartamento,Rua Áureliano Lessa,Ramos,2100,2816,86,2,2,1.0,0
Apartamento,Rua Engenheiro Coriolano Góes,Penha Circular,4030,4763,145,3,3,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,3940,6006,123,3,2,0.0,0
Studio e kitnet,Avenida Lúcio Costa,Barra da Tijuca,12000,12470,48,1,1,1.0,0
Casa em condomínio,Rua Renato Meira Lima,Tanque,2600,2644,120,3,3,0.0,0
Apartamento,Rua Oscar Valdetaro,Barra da Tijuca,10000,12810,260,3,3,0.0,1
Apartamento,Rua do Couto,Penha,1300,1750,68,2,1,0.0,0
Apartamento,Rua Visconde de Santa Isabel,Vila Isabel,2600,3351,72,2,1,1.0,0
Casa em condomínio,Rua Lage do Muriaé,Taquara,5000,5728,306,3,4,0.0,0
Apartamento,Rua Quiririm,Vila Valqueire,1820,1941,100,3,2,0.0,0
Apartamento,Rua Pompeu Loureiro,Copacabana,3375,4816,74,2,1,0.0,0
Casa,Rua Jacui,Braz de Pina,2450,2555,312,3,3,0.0,0
Apartamento,Estrada Intendente Magalhães,Madureira,849,1231,37,1,1,0.0,0
Apartamento,Estrada do Portela,Madureira,1250,1819,55,2,1,0.0,0
Apartamento,Rua Coronel Brandão,São Cristóvão,1750,2023,72,2,1,0.0,0
Apartamento,Rua Uruguai,Tijuca,4300,5996,137,3,3,1.0,1
Apartamento,Avenida Prefeito Dulcídio Cardoso,Barra da Tijuca,4500,6994,109,3,3,0.0,0
Apartamento,Rua Figueiredo de Magalhães,Copacabana,5530,9859,280,4,3,0.0,0
Apartamento,Rua Mariz E Barros,Tijuca,2500,3697,103,3,2,0.0,0
Apartamento,Rua Magé,Penha Circular,1100,1401,70,2,1,0.0,0
Apartamento,Rua Conselheiro Ferraz,Lins de Vasconcelos,1000,1638,100,2,1,0.0,0
Apartamento,Rua Antonio Badajós,Oswaldo Cruz,1640,1704,108,2,1,0.0,0
Apartamento,Avenida Salvador Allende,Recreio dos Bandeirantes,3700,5343,36,2,1,1.0,0
Casa em condomínio,Rua Ituverava,Jacarepaguá,5300,6663,316,3,3,0.0,0
Apartamento,Rua Acará,Váz Lobo,980,1348,67,2,1,0.0,0
Apartamento,Avenida Atlântica,Copacabana,5490,7770,180,3,3,0.0,0
Apartamento,Rua Homem de Melo,Tijuca,3960,5031,180,3,2,1.0,1
Apartamento,Rua Afonso Pena,Tijuca,3800,6160,153,4,2,1.0,0
Apartamento,Rua Capitão Rúbens,Marechal Hermes,1400,1842,57,2,1,1.0,0
Casa,Rua Carmem Dolores,Anil,4800,5355,244,5,4,0.0,0
Apartamento,Rua Professor Gastão Bahiana,Lagoa,11240,12810,92,2,2,1.0,0
Apartamento,Avenida Dom Hélder Câmara,Pilares,1100,1566,35,1,1,0.0,0
Apartamento,Rua Cabo Geraldo Calderaro,Freguesia (jacarepaguá),2400,3145,60,2,1,1.0,0
Apartamento,Avenida Presidente Vargas,Centro,3000,3776,69,3,1,1.0,0
Apartamento,Rua Monsenhor Castelo Branco,Jardim America,2632,2734,200,4,4,0.0,0
Apartamento,Avenida Brás de Pina,Penha Circular,935,1506,69,2,1,0.0,0
Apartamento,Rua Dias da Cruz,Méier,1500,2220,48,2,1,0.0,0
Apartamento,Rua Dona Romana,Engenho Novo,1700,2336,56,3,1,1.0,0
Apartamento,Rua João Silva,Olaria,1193,1539,110,2,1,0.0,0
Casa em condomínio,Rua Andaluzia,Bento Ribeiro,1460,1522,70,1,2,0.0,0
Casa em condomínio,Estrada do Capenha,Pechincha,5000,6063,166,4,4,0.0,0
Apartamento,Rua Ivone Cavaleiro,Barra da Tijuca,9500,14160,356,4,4,0.0,0
Casa,Travessa Coronel Soares,Sampaio,3950,4202,270,4,3,1.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,7500,9791,170,2,3,0.0,0
Casa,Rua Charles Gounod,Jardim América,1974,2259,200,2,1,0.0,0
Apartamento,Rua das Laranjeiras,Laranjeiras,4800,6401,100,3,2,1.0,0
Apartamento,Avenida Braz de Pina,Vila da Penha,1590,2443,72,2,1,1.0,1
Apartamento,Rua General Bruce,São Cristóvão,1650,2414,52,2,1,0.0,0
Apartamento,Rua Félix da Cunha,Tijuca,2920,4813,125,3,4,1.0,0
Apartamento,Rua Guaratinguetá,Olaria,3120,3477,180,3,2,0.0,1
Apartamento,Rua Marquês de Jacarepaguá,Taquara,2600,3883,162,3,3,0.0,0
Apartamento,Rua 5 de Julho,Copacabana,5750,9557,160,3,2,1.0,0
Apartamento,Rua Torres Homem,Vila Isabel,3200,3649,150,3,2,0.0,0
Apartamento,Rua Tonelero,Copacabana,4658,6963,170,4,3,1.0,0
Apartamento,Rua Doná Joaquina,Inhauma,935,1302,40,1,1,0.0,0
Apartamento,Avenida Ayrton Senna,Barra da Tijuca,5800,8925,134,4,3,0.0,0
Casa em condomínio,Estrada do Capenha,Pechincha,2500,2823,100,3,4,1.0,0
Casa em condomínio,Estrada do Capenha,Pechincha,2500,2822,100,3,4,1.0,0
Apartamento,Rua Paissandu,Laranjeiras,3430,4618,70,2,2,0.0,0
Apartamento,Avenida Ministro Edgard Romero,Madureira,1190,1542,60,2,1,0.0,0
Apartamento,Rua Conde de Baependi,Flamengo,3800,5591,79,2,2,1.0,0
Apartamento,Rua da República,Quintino Bocaiuva,1010,1340,70,2,1,0.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,3200,3809,48,1,1,0.0,0
Apartamento,Rua Carlos de Carvalho,Centro,1950,2426,50,1,1,0.0,0
Apartamento,Rua Misael Mendonça,Parada de Lucas,1275,1803,48,2,1,0.0,0
Apartamento,Rua Pereira Nunes,Tijuca,5000,6119,87,3,2,1.0,0
Apartamento,Praça Eugênio Jardim,Copacabana,6500,10390,270,4,4,1.0,0
Apartamento,Rua Alcina,Madureira,1657,2085,100,3,2,0.0,0
Apartamento,Rua Alcides Lima,Jacarepaguá,14530,16040,80,2,2,1.0,0
Apartamento,Rua Teles,Campinho,2880,3076,260,3,3,1.0,0
Apartamento,Rua de Santana,Centro,2040,3022,90,2,1,0.0,1
Apartamento,Rua Rosa do Povo,Freguesia de Jacarepaguá,1700,2181,75,2,2,1.0,0
Apartamento,Avenida Bartolomeu Mitre,Leblon,5332,6011,44,1,1,0.0,0
Apartamento,Avenida Epitácio Pessoa,Ipanema,6800,10280,150,3,2,1.0,0
Apartamento,Rua Mariz E Barros,Tijuca,3000,4261,100,3,1,1.0,0
Apartamento,Rua Marquês de Jacarepaguá,Taquara,3120,4333,149,3,3,0.0,0
Apartamento,Rua Barão da Torre,Ipanema,4830,6759,90,2,1,1.0,0
Apartamento,Estrada do Tindiba,Taquara,2500,3277,75,1,1,0.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,5400,8584,286,4,2,0.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,12000,14740,76,2,2,1.0,1
Apartamento,Rua Aldo Bonadei,Barra da Tijuca,7500,9644,140,3,3,0.0,1
Apartamento,Rua Brasiléia,Brás de Pina,1317,1916,70,2,1,0.0,0
Apartamento,Rua Barata Ribeiro,Copacabana,5733,5955,58,1,1,0.0,1
Apartamento,Rua Leopoldina Rego,Olaria,2176,3047,82,2,2,1.0,0
Apartamento,Rua Tamiarana,Higienópolis,2210,2491,100,3,1,0.0,0
Apartamento,Largo do Machado,Catete,5690,6470,107,3,1,0.0,0
Apartamento,Rua Água Comprida,Vila Valqueire,2500,3080,84,2,2,1.0,0
Apartamento,Rua Manuel Cícero,Irajá,2065,2093,60,1,1,0.0,1
Apartamento,Rua Padre Ventura,Jacarepaguá,2400,3493,98,3,1,1.0,1
Apartamento,Avenida João Luís Alves,Urca,9000,12850,270,3,4,0.0,1
Apartamento,Rua Antônio Basílio,Tijuca,2800,4140,100,3,3,1.0,0
Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,2125,3137,90,2,2,1.0,0
Apartamento,Travessa Madre Jacinta,Gávea,8250,10880,133,3,2,1.0,0
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,2832,8124,48,1,1,1.0,1
Apartamento,Rua Maricá,Campinho,3000,3802,126,3,3,1.0,1
Apartamento,Rua Senador Vergueiro,Flamengo,4744,7053,198,4,1,1.0,0
Apartamento,Rua Jacarandás,Barra da Tijuca,7086,9230,110,2,2,0.0,0
Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,7000,8802,150,3,2,1.0,0
Apartamento,Rua Araguaia,Freguesia de Jacarepaguá,5850,7544,224,5,4,0.0,0
Apartamento,Rua Nicarágua,Penha,2234,2330,250,2,2,0.0,0
Apartamento,Rua Conde de Bonfim,Tijuca,4300,5888,138,3,3,0.0,0
Casa,Avenida Arapogi,Braz de Pina,3000,3117,181,4,2,0.0,0
Apartamento,Rua Conselheiro Zenha,Tijuca,4500,6399,128,3,2,1.0,0
Apartamento,Estrada Adhemar Bebiano,Inhaúma,2125,2528,95,2,1,1.0,0
Apartamento,Rua Agostinho Barbalho,Madureira,1700,2562,60,1,1,1.0,0
Apartamento,Avenida Abraham Medina,Barra da Tijuca,6276,7863,83,2,2,1.0,1
Apartamento,Rua Tonelero,Copacabana,5000,8124,215,3,2,1.0,0
Apartamento,Rua Pereira da Silva,Laranjeiras,5000,8970,233,4,2,1.0,0
Apartamento,Rua Frederico Méier,Méier,1921,2712,100,2,1,0.0,0
Apartamento,Avenida Flamboyants da Península,Barra da Tijuca,11250,13700,75,2,2,0.0,1
Apartamento,Avenida Lúcio Costa,Barra da Tijuca,2980,6990,54,1,1,1.0,1
Apartamento,Rua Ângelo Bitencourt,Vila Isabel,3400,4747,82,2,2,1.0,0
Apartamento,Rua Antônio Basílio,Tijuca,15000,17410,156,4,3,1.0,0
Apartamento,Rua Fábio Luz,Méier,4000,5902,230,4,3,0.0,0
Studio e kitnet,Avenida Flamboyants da Península,Barra da Tijuca,9770,12690,135,1,2,0.0,1
Apartamento,Rua São Gabriel,Cachambi,2800,3426,72,2,2,1.0,0
Apartamento,Rua Dias Ferreira,Leblon,6500,8598,125,3,1,1.0,0
Apartamento,Avenida Mem de Sá,Centro,1500,3248,94,3,3,0.0,0
Apartamento,Rua Padre Manso,Madureira,2500,4265,94,3,2,0.0,0
Apartamento,Avenida General San Martin,Leblon,11500,15590,160,3,2,1.0,0
Apartamento,Rua Vilela Tavares,Méier,1870,2366,48,1,1,0.0,0
Apartamento,Praça Tiradentes,Centro,1700,2312,28,1,1,0.0,0
Apartamento,Rua Domingos Ferreira,Copacabana,5000,6472,104,2,1,0.0,1
Apartamento,Avenida Geremário Dantas,Freguesia de Jacarepaguá,3290,4933,117,3,3,1.0,0
Apartamento,Rua Paula Freitas,Copacabana,8007,11000,140,2,2,0.0,1
